male:C7-x, male:C7-y, male:C7-z, male:CLAV-x, male:CLAV-y, male:CLAV-z, male:LANK-x, male:LANK-y, male:LANK-z, male:LBHD-x, male:LBHD-y, male:LBHD-z, male:LBWT-x, male:LBWT-y, male:LBWT-z, male:LELB-x, male:LELB-y, male:LELB-z, male:LFHD-x, male:LFHD-y, male:LFHD-z, male:LFIN-x, male:LFIN-y, male:LFIN-z, male:LFRM-x, male:LFRM-y, male:LFRM-z, male:LFWT-x, male:LFWT-y, male:LFWT-z, male:LHEE-x, male:LHEE-y, male:LHEE-z, male:LKNE-x, male:LKNE-y, male:LKNE-z, male:LMT5-x, male:LMT5-y, male:LMT5-z, male:LSHN-x, male:LSHN-y, male:LSHN-z, male:LSHO-x, male:LSHO-y, male:LSHO-z, male:LTHI-x, male:LTHI-y, male:LTHI-z, male:LTOE-x, male:LTOE-y, male:LTOE-z, male:LUPA-x, male:LUPA-y, male:LUPA-z, male:LWRA-x, male:LWRA-y, male:LWRA-z, male:LWRB-x, male:LWRB-y, male:LWRB-z, male:RANK-x, male:RANK-y, male:RANK-z, male:RBAC-x, male:RBAC-y, male:RBAC-z, male:RBHD-x, male:RBHD-y, male:RBHD-z, male:RBWT-x, male:RBWT-y, male:RBWT-z, male:RELB-x, male:RELB-y, male:RELB-z, male:RFHD-x, male:RFHD-y, male:RFHD-z, male:RFIN-x, male:RFIN-y, male:RFIN-z, male:RFRM-x, male:RFRM-y, male:RFRM-z, male:RFWT-x, male:RFWT-y, male:RFWT-z, male:RHEE-x, male:RHEE-y, male:RHEE-z, male:RKNE-x, male:RKNE-y, male:RKNE-z, male:RMT5-x, male:RMT5-y, male:RMT5-z, male:RSHN-x, male:RSHN-y, male:RSHN-z, male:RSHO-x, male:RSHO-y, male:RSHO-z, male:RTHI-x, male:RTHI-y, male:RTHI-z, male:RTOE-x, male:RTOE-y, male:RTOE-z, male:RUPA-x, male:RUPA-y, male:RUPA-z, male:RWRA-x, male:RWRA-y, male:RWRA-z, male:RWRB-x, male:RWRB-y, male:RWRB-z, male:STRN-x, male:STRN-y, male:STRN-z, male:T10-x, male:T10-y, male:T10-z
1783.26794433594, -480.392181396484, 1297.84216308594, 1779.10693359375, -557.847045898438, 1187.27783203125, 2177.55859375, -490.730590820312, 51.4693450927734, 1792.04077148438, -522.712036132812, 1404.54028320312, 1897.50830078125, -264.434692382812, 796.193481445312, 2103.21435546875, -512.978210449219, 880.922424316406, 1916.90026855469, -617.578857421875, 1420.39392089844, 1916.82849121094, -782.551635742188, 962.622253417969, 2016.33569335938, -639.295776367188, 861.867004394531, 1912.25537109375, -467.897644042969, 780.691711425781, 2165.4208984375, -413.902038574219, 23.9522399902344, 2060.73974609375, -705.593566894531, 409.210266113281, 2190.64819335938, -583.8046875, 9.19081401824951, 2141.15209960938, -583.16650390625, 210.210571289062, 1952.361328125, -510.590026855469, 1197.28137207031, 2046.44445800781, -637.708557128906, 518.620788574219, 2125.51245117188, -662.769348144531, 8.8080472946167, 2067.28637695312, -497.185791015625, 994.287658691406, 1939.30883789062, -710.846435546875, 1021.92193603516, 1940.91040039062, -791.790405273438, 893.603210449219, 1496.09741210938, -273.675628662109, 59.8963012695312, 1701.20288085938, -337.600463867188, 1196.20544433594, 1732.47607421875, -576.690002441406, 1392.48608398438, 1800.24243164062, -225.31477355957, 787.806335449219, 1451.41821289062, -288.160552978516, 996.396057128906, 1804.29602050781, -715.916809082031, 1392.46740722656, 1548.78430175781, -570.813659667969, 832.878295898438, 1475.88391113281, -345.155609130859, 907.980773925781, 1657.78442382812, -357.206909179688, 762.540649414062, 1565.60192871094, -246.161743164062, 38.1775779724121, 1373.60339355469, -473.239837646484, 419.796142578125, 1412.03479003906, -325.649017333984, 15.7906475067139, 1397.69067382812, -390.939605712891, 314.681304931641, 1631.08215332031, -471.065948486328, 1254.08410644531, 1519.7197265625, -369.073303222656, 618.265930175781, 1413.19750976562, -436.263397216797, 20.9473075866699, 1526.63452148438, -384.94921875, 1144.42114257812, 1614.33898925781, -539.699096679688, 917.55322265625, 1503.00317382812, -537.685424804688, 817.854919433594, 1758.86804199219, -552.542602539062, 951.044616699219, 1809.19555664062, -307.157531738281, 1003.06188964844
1787.41662597656, -480.646881103516, 1296.34851074219, 1783.3154296875, -558.383605957031, 1186.09399414062, 2177.18383789062, -490.80322265625, 51.5158424377441, 1796.97338867188, -522.956726074219, 1403.26477050781, 1898.98132324219, -264.808685302734, 794.326416015625, 2105.94946289062, -512.156372070312, 878.034973144531, 1922.38671875, -616.897216796875, 1418.64953613281, 1919.38488769531, -781.323547363281, 961.565124511719, 2018.95275878906, -638.45458984375, 859.879638671875, 1914.29431152344, -468.348754882812, 778.38525390625, 2164.521484375, -413.944488525391, 24.0357475280762, 2062.71411132812, -707.361938476562, 408.512756347656, 2190.4150390625, -583.712036132812, 9.21709442138672, 2141.23022460938, -584.071899414062, 209.604461669922, 1956.40014648438, -510.003143310547, 1195.06579589844, 2048.33154296875, -638.586547851562, 517.246337890625, 2125.55322265625, -662.851928710938, 8.85460758209229, 2070.57885742188, -496.108551025391, 991.634887695312, 1942.751953125, -709.691345214844, 1020.58319091797, 1942.98291015625, -790.606384277344, 892.258544921875, 1496.12084960938, -273.639343261719, 59.8834419250488, 1703.9091796875, -338.651977539062, 1194.72180175781, 1738.03002929688, -577.262390136719, 1391.34338378906, 1801.33081054688, -226.045822143555, 786.081420898438, 1452.89001464844, -291.948791503906, 995.481872558594, 1810.494140625, -716.090270996094, 1391.2099609375, 1553.36889648438, -574.742248535156, 833.974548339844, 1477.66516113281, -349.34375, 907.443664550781, 1659.70849609375, -358.651397705078, 760.985168457031, 1565.53649902344, -246.173919677734, 38.2170753479004, 1373.57543945312, -473.111480712891, 419.745147705078, 1411.9267578125, -325.51904296875, 15.7303228378296, 1397.31616210938, -390.796478271484, 314.756591796875, 1635.2236328125, -472.432037353516, 1253.27587890625, 1520.35046386719, -369.586151123047, 618.158996582031, 1413.31298828125, -436.293426513672, 20.9291038513184, 1529.76977539062, -387.248901367188, 1143.67077636719, 1618.19287109375, -542.326416015625, 918.262878417969, 1506.88208007812, -542.245483398438, 818.860595703125, 1762.15515136719, -553.762573242188, 949.660400390625, 1810.99060058594, -307.773773193359, 1001.04284667969
1791.41088867188, -480.883819580078, 1295.03564453125, 1786.84643554688, -558.637390136719, 1184.91625976562, 2176.65283203125, -490.826293945312, 51.5805892944336, 1801.91491699219, -522.884582519531, 1401.84484863281, 1900.08569335938, -265.235412597656, 792.290832519531, 2108.71215820312, -511.20947265625, 875.425659179688, 1927.57775878906, -616.123229980469, 1417.09362792969, 1922.07934570312, -780.111572265625, 960.732238769531, 2021.60913085938, -637.5966796875, 858.008483886719, 1916.28051757812, -468.758514404297, 776.281005859375, 2163.71044921875, -413.935394287109, 24.1559810638428, 2064.35327148438, -708.952758789062, 407.738555908203, 2190.173828125, -583.615844726562, 9.25298404693604, 2141.38842773438, -584.804504394531, 209.128860473633, 1960.23864746094, -509.386413574219, 1193.1103515625, 2050.18408203125, -639.486999511719, 515.909301757812, 2125.53247070312, -662.91796875, 8.9005012512207, 2073.67504882812, -495.061950683594, 989.182312011719, 1945.99487304688, -708.26708984375, 1019.40521240234, 1945.75708007812, -789.608642578125, 891.387390136719, 1496.09497070312, -273.645355224609, 59.9424705505371, 1706.65747070312, -339.606323242188, 1193.3515625, 1742.26672363281, -577.7548828125, 1390.40234375, 1802.26135253906, -226.732238769531, 784.454406738281, 1454.13562011719, -295.636199951172, 994.808959960938, 1816.23022460938, -715.962158203125, 1390.19677734375, 1556.95458984375, -578.68505859375, 835.271789550781, 1479.18872070312, -353.428161621094, 907.163269042969, 1661.66223144531, -359.950317382812, 759.428283691406, 1565.6162109375, -246.251937866211, 38.2385215759277, 1373.41381835938, -472.980072021484, 419.733520507812, 1412.00988769531, -325.497955322266, 15.595911026001, 1397.26745605469, -390.723327636719, 314.73828125, 1639.14245605469, -473.533111572266, 1252.62609863281, 1521.02807617188, -370.066558837891, 617.784912109375, 1413.29443359375, -436.392181396484, 20.9408874511719, 1532.39685058594, -389.585876464844, 1143.15551757812, 1621.77062988281, -544.843566894531, 919.142456054688, 1510.3623046875, -546.866088867188, 819.915161132812, 1765.30078125, -554.906188964844, 948.573181152344, 1812.63024902344, -308.268341064453, 999.307434082031
1795.05578613281, -480.995361328125, 1293.81274414062, 1789.75830078125, -558.835815429688, 1183.64233398438, 2176.21899414062, -490.831481933594, 51.5783081054688, 1806.06323242188, -522.76708984375, 1400.59802246094, 1901.35363769531, -265.672668457031, 790.517944335938, 2111.30346679688, -510.210235595703, 873.078674316406, 1932.33459472656, -615.285217285156, 1415.68017578125, 1924.92834472656, -778.904846191406, 960.10791015625, 2024.2685546875, -636.809326171875, 856.366149902344, 1918.42041015625, -469.107696533203, 774.433166503906, 2162.95971679688, -413.952575683594, 24.2309665679932, 2065.513671875, -710.390625, 406.939422607422, 2189.92163085938, -583.548583984375, 9.30534362792969, 2141.72338867188, -585.439147949219, 208.832641601562, 1963.482421875, -508.826751708984, 1191.16101074219, 2051.90551757812, -640.375671386719, 514.540954589844, 2125.54296875, -662.99951171875, 8.92892169952393, 2076.65234375, -494.007293701172, 986.959533691406, 1948.94519042969, -706.524047851562, 1018.19177246094, 1948.80114746094, -788.971374511719, 890.863037109375, 1496.15856933594, -273.661560058594, 59.9753494262695, 1709.28466796875, -340.394805908203, 1192.04443359375, 1747.89514160156, -577.796752929688, 1389.16259765625, 1802.98022460938, -227.576736450195, 782.906982421875, 1455.20544433594, -299.166534423828, 994.292358398438, 1821.42163085938, -715.820922851562, 1389.34411621094, 1560.43151855469, -582.463012695312, 836.592102050781, 1480.36926269531, -357.466735839844, 906.987548828125, 1663.08081054688, -361.455596923828, 758.042724609375, 1565.61950683594, -246.372009277344, 38.2479400634766, 1373.04235839844, -472.774597167969, 419.712432861328, 1411.88073730469, -325.514801025391, 15.6531505584717, 1397.26635742188, -390.671539306641, 314.744964599609, 1642.82702636719, -474.440704345703, 1251.88427734375, 1521.40075683594, -370.240539550781, 617.236877441406, 1413.19104003906, -436.489501953125, 20.9868221282959, 1535.29296875, -391.564361572266, 1142.72802734375, 1624.89025878906, -547.243347167969, 919.958557128906, 1513.43005371094, -551.331359863281, 821.169067382812, 1768.34265136719, -555.996154785156, 947.597534179688, 1814.99694824219, -308.914123535156, 997.778076171875
1798.63110351562, -480.972381591797, 1292.61926269531, 1793.06335449219, -559.144165039062, 1182.69274902344, 2175.84301757812, -490.878112792969, 51.5743637084961, 1809.97106933594, -522.5751953125, 1399.50244140625, 1902.38293457031, -266.077941894531, 788.653381347656, 2113.74633789062, -509.096527099609, 870.982421875, 1936.71533203125, -614.328979492188, 1414.44311523438, 1927.87280273438, -777.805419921875, 959.610412597656, 2027.06970214844, -635.959838867188, 854.951965332031, 1920.15087890625, -469.533935546875, 772.490295410156, 2162.30517578125, -413.906982421875, 24.4137306213379, 2066.96630859375, -711.811462402344, 406.247100830078, 2189.64306640625, -583.449829101562, 9.35321140289307, 2142.08813476562, -585.920166015625, 208.647338867188, 1967.16723632812, -508.437866210938, 1189.81420898438, 2053.46508789062, -641.239074707031, 513.344055175781, 2125.51904296875, -663.027465820312, 8.97002124786377, 2079.51318359375, -492.981781005859, 984.99072265625, 1951.65441894531, -704.807861328125, 1017.07275390625, 1952.36474609375, -788.546569824219, 890.548278808594, 1496.20031738281, -273.606781005859, 60.0222663879395, 1711.80590820312, -341.106506347656, 1190.74499511719, 1751.03527832031, -578.058349609375, 1388.66674804688, 1804.14489746094, -228.13883972168, 781.559753417969, 1455.68176269531, -302.704193115234, 993.897705078125, 1826.34680175781, -715.489379882812, 1388.61181640625, 1563.22497558594, -586.223876953125, 838.082397460938, 1481.2900390625, -361.365051269531, 906.87744140625, 1664.32897949219, -362.883636474609, 756.783569335938, 1565.58837890625, -246.42561340332, 38.2404708862305, 1373.0859375, -472.557189941406, 419.590728759766, 1411.71240234375, -325.487182617188, 15.659595489502, 1397.07629394531, -390.576690673828, 314.765838623047, 1646.40795898438, -475.228302001953, 1251.31799316406, 1522.36193847656, -370.092254638672, 616.2705078125, 1413.11987304688, -436.563720703125, 21.0170440673828, 1537.92016601562, -393.544158935547, 1142.23779296875, 1628.12731933594, -549.447937011719, 920.807800292969, 1516.1357421875, -555.594421386719, 822.456176757812, 1770.99584960938, -557.035034179688, 946.740112304688, 1817.21325683594, -309.417236328125, 996.362915039062
1801.97985839844, -480.943908691406, 1291.47961425781, 1796.14965820312, -559.314147949219, 1181.78955078125, 2175.59545898438, -490.881591796875, 51.6395225524902, 1813.25817871094, -522.286926269531, 1398.69702148438, 1903.50378417969, -266.556243896484, 787.071960449219, 2116.1064453125, -507.985412597656, 869.125610351562, 1940.78247070312, -613.409301757812, 1413.34899902344, 1930.916015625, -776.827453613281, 959.108459472656, 2029.76574707031, -635.120971679688, 853.697448730469, 1921.78015136719, -469.904449462891, 770.671447753906, 2161.69799804688, -413.894805908203, 24.4993381500244, 2068.21044921875, -713.113220214844, 405.580596923828, 2189.41748046875, -583.373657226562, 9.43413925170898, 2142.47192382812, -586.365844726562, 208.525451660156, 1970.41577148438, -507.618072509766, 1188.40661621094, 2054.82397460938, -642.125244140625, 512.223266601562, 2125.46728515625, -663.044982910156, 8.99909687042236, 2082.14526367188, -491.913818359375, 983.21533203125, 1954.15588378906, -703.2578125, 1016.03167724609, 1955.96459960938, -788.206237792969, 890.254272460938, 1496.20031738281, -273.606781005859, 60.0222663879395, 1714.31188964844, -341.703552246094, 1189.45935058594, 1755.59094238281, -577.87353515625, 1387.86071777344, 1804.89892578125, -228.826034545898, 780.157531738281, 1456.50927734375, -305.981140136719, 993.563232421875, 1830.8125, -715.049560546875, 1388.01477050781, 1566.03112792969, -589.912170410156, 839.583435058594, 1481.90869140625, -365.170196533203, 906.95703125, 1665.7958984375, -364.039184570312, 755.687316894531, 1565.58666992188, -246.433868408203, 38.2149314880371, 1373.10791015625, -472.465362548828, 419.452301025391, 1411.60729980469, -325.394500732422, 15.6169176101685, 1397.10974121094, -390.478118896484, 314.773834228516, 1649.55639648438, -475.972747802734, 1250.60510253906, 1523.35974121094, -369.687408447266, 615.186767578125, 1413.06921386719, -436.588958740234, 21.0482883453369, 1539.80798339844, -395.255462646484, 1142.03649902344, 1630.63098144531, -551.528930664062, 921.830810546875, 1518.55590820312, -559.772888183594, 823.900451660156, 1773.57897949219, -558.063598632812, 945.973022460938, 1819.17883300781, -310.003143310547, 994.857299804688
1804.84020996094, -480.807647705078, 1290.33837890625, 1799.05932617188, -559.496643066406, 1180.91296386719, 2175.12573242188, -490.907592773438, 51.5949554443359, 1816.60229492188, -521.824951171875, 1397.75573730469, 1904.41137695312, -266.977783203125, 785.424377441406, 2118.39599609375, -506.789215087891, 867.465087890625, 1944.51977539062, -612.440368652344, 1412.31579589844, 1934.01440429688, -775.905639648438, 958.564575195312, 2032.33410644531, -634.254760742188, 852.556762695312, 1923.361328125, -470.264495849609, 768.934143066406, 2161.04272460938, -413.896148681641, 24.5207672119141, 2069.8525390625, -714.473693847656, 405.086486816406, 2189.11328125, -583.325561523438, 9.45770835876465, 2142.71142578125, -586.763671875, 208.391372680664, 1973.33679199219, -506.97900390625, 1187.13000488281, 2056.12329101562, -642.950134277344, 511.238403320312, 2125.46899414062, -663.006103515625, 9.07978057861328, 2084.67333984375, -490.907379150391, 981.65673828125, 1956.75939941406, -701.915649414062, 1015.08740234375, 1959.740234375, -787.615905761719, 889.86328125, 1496.13342285156, -273.577056884766, 59.9826736450195, 1716.51916503906, -342.268218994141, 1188.10815429688, 1759.27099609375, -577.705688476562, 1386.92150878906, 1805.845703125, -229.508178710938, 778.910705566406, 1456.8466796875, -309.091339111328, 993.305908203125, 1834.87036132812, -714.649475097656, 1387.46069335938, 1568.41955566406, -593.202819824219, 840.842651367188, 1482.28820800781, -368.816162109375, 907.054626464844, 1667.22326660156, -365.204223632812, 754.593994140625, 1565.51733398438, -246.429489135742, 38.1962776184082, 1373.17724609375, -472.467132568359, 419.327728271484, 1411.62072753906, -325.304992675781, 15.4925260543823, 1397.23999023438, -390.424560546875, 314.764038085938, 1652.51208496094, -476.567077636719, 1249.90393066406, 1523.95544433594, -369.301696777344, 614.165161132812, 1413.0576171875, -436.623352050781, 21.0352802276611, 1541.57873535156, -397.090698242188, 1141.70532226562, 1633.08508300781, -553.793823242188, 922.816467285156, 1520.68273925781, -563.731994628906, 825.43359375, 1775.88403320312, -559.016418457031, 945.242614746094, 1820.60083007812, -310.766723632812, 993.191833496094
1807.76232910156, -480.660552978516, 1289.22595214844, 1801.91577148438, -559.606750488281, 1180.17358398438, 2174.88549804688, -490.902435302734, 51.6649436950684, 1819.78002929688, -521.338195800781, 1396.79028320312, 1905.40539550781, -267.457427978516, 783.923522949219, 2120.54931640625, -505.698364257812, 865.958740234375, 1947.99926757812, -611.471923828125, 1411.408203125, 1937.01440429688, -775.150451660156, 957.968139648438, 2034.80358886719, -633.370056152344, 851.476013183594, 1924.65405273438, -470.716827392578, 767.123168945312, 2160.41015625, -413.853881835938, 24.5258731842041, 2070.7607421875, -715.6845703125, 404.427368164062, 2188.88354492188, -583.239318847656, 9.53665828704834, 2142.94580078125, -587.156860351562, 208.229583740234, 1976.10412597656, -506.357727050781, 1185.93688964844, 2057.36596679688, -643.793518066406, 510.358337402344, 2125.4873046875, -663.004089355469, 9.12373542785645, 2087.08959960938, -489.883728027344, 980.222351074219, 1959.43273925781, -700.854919433594, 1014.14617919922, 1963.38647460938, -786.823669433594, 889.259765625, 1496.11877441406, -273.562622070312, 59.9454765319824, 1718.78369140625, -342.691925048828, 1186.76354980469, 1762.08850097656, -577.423645019531, 1386.64306640625, 1806.5, -230.220825195312, 777.551940917969, 1457.06518554688, -312.079071044922, 993.076782226562, 1838.68798828125, -714.036926269531, 1387.02111816406, 1570.0302734375, -596.55517578125, 842.535400390625, 1482.57666015625, -372.273284912109, 907.169738769531, 1668.18664550781, -366.238830566406, 753.836059570312, 1565.40563964844, -246.401824951172, 38.1982269287109, 1373.21533203125, -472.575317382812, 419.146789550781, 1411.61975097656, -325.2294921875, 15.4278440475464, 1397.23303222656, -390.472259521484, 314.822235107422, 1655.38513183594, -476.997985839844, 1249.21081542969, 1524.72705078125, -369.020904541016, 613.104797363281, 1413.10278320312, -436.642028808594, 20.9968547821045, 1543.83422851562, -398.72021484375, 1141.28125, 1634.91918945312, -555.842163085938, 923.672668457031, 1522.37805175781, -567.499450683594, 826.97314453125, 1778.14697265625, -560.078308105469, 944.51513671875, 1821.82446289062, -311.653289794922, 991.613708496094
1810.4609375, -480.388824462891, 1288.21740722656, 1804.28466796875, -559.677917480469, 1179.375, 2174.6396484375, -490.859313964844, 51.8077239990234, 1822.86791992188, -520.673767089844, 1395.81823730469, 1906.42749023438, -268.034423828125, 782.508239746094, 2122.8251953125, -504.658508300781, 864.620300292969, 1951.14013671875, -610.468994140625, 1410.53649902344, 1940.14929199219, -774.429016113281, 957.296630859375, 2037.13073730469, -632.475219726562, 850.407409667969, 1925.85754394531, -471.155700683594, 765.361083984375, 2159.96606445312, -413.834259033203, 24.562816619873, 2071.86254882812, -716.816223144531, 403.873077392578, 2188.77001953125, -583.157165527344, 9.62124729156494, 2143.11572265625, -587.636657714844, 207.991989135742, 1978.70520019531, -505.7412109375, 1184.80407714844, 2058.40502929688, -644.565124511719, 509.508941650391, 2125.45654296875, -662.98486328125, 9.16223335266113, 2089.40356445312, -488.833953857422, 978.986511230469, 1962.40185546875, -700.149291992188, 1013.34582519531, 1966.52795410156, -785.929626464844, 888.354919433594, 1496.18688964844, -273.570404052734, 59.953556060791, 1720.82067871094, -343.110168457031, 1185.43139648438, 1764.75341796875, -577.092956542969, 1385.94396972656, 1807.5009765625, -231.003311157227, 776.450378417969, 1457.35266113281, -314.870086669922, 992.741760253906, 1841.98803710938, -713.444641113281, 1386.66137695312, 1572.00720214844, -599.626342773438, 843.895446777344, 1482.580078125, -375.554229736328, 907.295227050781, 1668.98706054688, -367.177093505859, 753.050598144531, 1565.43310546875, -246.464599609375, 38.2325096130371, 1373.09936523438, -472.833343505859, 419.023895263672, 1411.47973632812, -325.170196533203, 15.3650255203247, 1397.28930664062, -390.676849365234, 314.720489501953, 1658.00720214844, -477.354400634766, 1248.47497558594, 1525.42919921875, -368.944915771484, 612.091552734375, 1413.22436523438, -436.700531005859, 20.8990669250488, 1545.12866210938, -400.168670654297, 1140.904296875, 1636.6669921875, -557.78466796875, 924.589233398438, 1523.84606933594, -571.143859863281, 828.5009765625, 1780.18737792969, -561.130554199219, 943.820678710938, 1823.41845703125, -312.328582763672, 990.059143066406
1812.84350585938, -480.147369384766, 1287.126953125, 1806.93420410156, -559.799621582031, 1178.68273925781, 2174.26538085938, -490.845336914062, 51.7377395629883, 1825.64672851562, -520.012939453125, 1394.77587890625, 1907.47961425781, -268.563995361328, 781.138488769531, 2125.0283203125, -503.717651367188, 863.369079589844, 1954.15112304688, -609.437805175781, 1409.74841308594, 1943.16320800781, -773.861206054688, 956.535827636719, 2039.4404296875, -631.613525390625, 849.394714355469, 1926.91711425781, -471.572570800781, 763.593505859375, 2159.6416015625, -413.815582275391, 24.5534687042236, 2072.6103515625, -717.794799804688, 403.144622802734, 2188.572265625, -583.055541992188, 9.61574077606201, 2143.3125, -588.100952148438, 207.696960449219, 1981.146484375, -505.141143798828, 1183.65893554688, 2059.3203125, -645.368041992188, 508.730133056641, 2125.44921875, -662.949829101562, 9.19180107116699, 2091.57397460938, -487.867858886719, 977.850769042969, 1965.57312011719, -699.785522460938, 1012.69989013672, 1969.09204101562, -784.84814453125, 887.220764160156, 1496.2294921875, -273.57373046875, 59.978084564209, 1722.63940429688, -343.373229980469, 1184.03210449219, 1768.91101074219, -576.459289550781, 1385.11389160156, 1808.53881835938, -231.625076293945, 775.240600585938, 1456.86987304688, -317.616729736328, 992.602722167969, 1845.2353515625, -712.808776855469, 1386.31640625, 1573.31005859375, -602.604858398438, 845.407897949219, 1482.90808105469, -378.60693359375, 907.334655761719, 1669.59716796875, -368.086853027344, 752.401184082031, 1565.34143066406, -246.538238525391, 38.2722015380859, 1373.24243164062, -473.174407958984, 418.858489990234, 1411.43359375, -325.169464111328, 15.3384780883789, 1397.44763183594, -390.968902587891, 314.623565673828, 1660.19873046875, -477.572235107422, 1247.89025878906, 1525.69689941406, -369.065032958984, 611.396057128906, 1413.35632324219, -436.785888671875, 20.8213329315186, 1547.46667480469, -401.558349609375, 1140.28649902344, 1638.00854492188, -559.874572753906, 925.542724609375, 1524.96215820312, -574.533325195312, 829.985107421875, 1782.14965820312, -562.076110839844, 943.111755371094, 1825.01245117188, -312.932403564453, 988.535827636719
1815.22436523438, -479.795318603516, 1286.06457519531, 1809.24365234375, -559.7958984375, 1177.97338867188, 2174.18701171875, -490.802154541016, 51.7193832397461, 1828.11022949219, -519.300109863281, 1393.76635742188, 1908.49645996094, -269.070648193359, 779.827880859375, 2127.26000976562, -502.870269775391, 862.121704101562, 1956.87512207031, -608.394287109375, 1408.98803710938, 1945.81262207031, -773.344909667969, 955.751220703125, 2041.7041015625, -630.871459960938, 848.425231933594, 1927.98266601562, -471.978485107422, 761.956115722656, 2159.37084960938, -413.734588623047, 24.5857028961182, 2073.26928710938, -718.772766113281, 402.538269042969, 2188.47216796875, -582.967590332031, 9.68680667877197, 2143.46875, -588.523620605469, 207.337905883789, 1983.39038085938, -504.489593505859, 1182.50109863281, 2060.11254882812, -646.169921875, 507.944061279297, 2125.42651367188, -662.915405273438, 9.23615550994873, 2093.70703125, -486.916015625, 976.806091308594, 1969.08557128906, -699.589904785156, 1012.10803222656, 1971.08972167969, -783.731872558594, 885.957824707031, 1496.26696777344, -273.612823486328, 60.0198631286621, 1724.44787597656, -343.579132080078, 1182.69763183594, 1770.57263183594, -576.101684570312, 1384.4501953125, 1809.4189453125, -232.267333984375, 774.090942382812, 1457.09033203125, -320.081115722656, 992.360778808594, 1848.12670898438, -712.143798828125, 1385.97314453125, 1574.64904785156, -605.494140625, 846.646545410156, 1483.00207519531, -381.612915039062, 907.350341796875, 1670.66076660156, -368.794250488281, 751.480712890625, 1565.3671875, -246.635040283203, 38.2769966125488, 1373.29870605469, -473.563323974609, 418.745056152344, 1411.41088867188, -325.173095703125, 15.3066453933716, 1397.609375, -391.278961181641, 314.588836669922, 1661.80200195312, -477.765747070312, 1247.42687988281, 1526.50439453125, -369.439514160156, 610.721435546875, 1413.48413085938, -436.871002197266, 20.733097076416, 1548.31433105469, -402.870666503906, 1139.91796875, 1639.17211914062, -561.7216796875, 926.336120605469, 1525.96997070312, -577.751953125, 831.440795898438, 1783.97607421875, -562.993469238281, 942.336181640625, 1826.65441894531, -313.464813232422, 987.169311523438
1817.35192871094, -479.405151367188, 1285.03979492188, 1811.2470703125, -559.742614746094, 1177.22692871094, 2174.06567382812, -490.817657470703, 51.686637878418, 1830.11730957031, -518.636474609375, 1392.98364257812, 1909.41430664062, -269.595916748047, 778.531860351562, 2129.40161132812, -502.144744873047, 860.97802734375, 1959.36096191406, -607.3564453125, 1408.21911621094, 1948.82238769531, -772.909240722656, 954.965881347656, 2043.94750976562, -630.243225097656, 847.475830078125, 1928.89270019531, -472.431488037109, 760.327819824219, 2159.18237304688, -413.683746337891, 24.6594161987305, 2074.47583007812, -719.880554199219, 402.105682373047, 2188.37939453125, -582.913452148438, 9.69884777069092, 2143.8173828125, -589.021667480469, 207.02067565918, 1985.39685058594, -503.889221191406, 1181.36743164062, 2060.94018554688, -647.002014160156, 507.274383544922, 2125.44458007812, -662.876403808594, 9.22115898132324, 2095.81372070312, -485.981109619141, 975.762390136719, 1972.67834472656, -699.555480957031, 1011.59539794922, 1972.74157714844, -782.759887695312, 884.812194824219, 1496.36791992188, -273.678771972656, 60.0757026672363, 1726.12829589844, -343.682495117188, 1181.42468261719, 1772.68481445312, -575.577209472656, 1383.60083007812, 1810.39807128906, -232.935043334961, 772.983703613281, 1457.03466796875, -322.414611816406, 991.859375, 1850.95666503906, -711.3740234375, 1385.65991210938, 1575.21350097656, -608.305114746094, 848.085144042969, 1482.54125976562, -384.501342773438, 907.473266601562, 1671.46630859375, -369.610107421875, 750.572631835938, 1565.30224609375, -246.715957641602, 38.3320159912109, 1373.51635742188, -474.036499023438, 418.667755126953, 1411.40661621094, -325.167724609375, 15.2512178421021, 1397.94421386719, -391.537017822266, 314.521850585938, 1663.76977539062, -477.841003417969, 1246.59436035156, 1527.18920898438, -369.934051513672, 610.160888671875, 1413.69592285156, -436.922332763672, 20.6595630645752, 1549.88732910156, -404.05859375, 1139.34338378906, 1639.99169921875, -563.610534667969, 927.078735351562, 1526.755859375, -580.872253417969, 832.722778320312, 1785.61840820312, -563.77685546875, 941.564514160156, 1827.82775878906, -313.994110107422, 985.651306152344
